,collection_date,country,host_species,reassortant,state,strain_name,subtype
10448,2012-03-23,China,Duck/Avian,True,Hunan,A/duck/Hunan/S1256/2012,H3N8
10449,2010-12-03,Peru,Human,False,,A/Peru/PER150/2010,H3N2
10450,2009-09-03,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/9BM12523R0/2009,H3N8
10451,2007-01-01,Germany,Duck/Avian,False,,A/domestic duck/Germany/R1772/2007,H5N1
10452,2012-08-17,Nicaragua,Human,False,,A/Nicaragua/AGA2-85/2012,H3N2
10453,2008-01-10,Egypt,Chicken/Avian,False,,A/chicken/Egypt/08124S-NLQP/2008,H5N1
10454,2010-08-25,Canada,Avian,False,New Brunswick,A/blue-winged teal/New Brunswick/00772/2010,H3N8
10455,2009-04-27,Mexico,Human,False,,A/Mexico/24022/2009,H1N1
10456,2005-03-04,USA,Chicken/Avian,False,New York,A/chicken/New York/23165-7/2005,H7N2
10457,2009-09-06,USA,Human,False,Texas,A/Texas/45062346/2009,H1N1
10458,2013-12-24,USA,Human,False,New York,A/New York/WC-LVD-13-022/2013,H1N1
10459,2008-11-06,Hong Kong,Swine,False,,A/swine/Hong Kong/1559/2008,H1N1
10460,2009-12-08,USA,Human,False,Wisconsin,A/Wisconsin/629-D00401/2009,H1N1
10461,2009-01-22,USA,Human,False,Boston,A/Boston/77/2009,H1N1
10462,2011-09-14,Peru,Human,False,,A/Peru/PER388/2011,H3N2
10463,2009-08-31,USA,Swine,False,Minnesota,A/swine/Minnesota/136B/2009,H1N1
10464,2012-08-06,USA,Swine,False,Ohio,A/swine/Ohio/12TOSU439/2012,H3N2
10465,2009-04-09,USA,Human,False,California,A/California/07-JRO03/2009,H1N1
10466,2012-09-13,China,Swine,False,Guangdong,A/swine/Guangdong/NS3156/2012,H1N2
10467,2011-10-15,USA,Mallard/Avian,True,Wisconsin,A/mallard/Wisconsin/11OS4081/2011,H3N8
10468,2010-01-01,USA,Northern Pintail/Avian,True,Interior Alaska,A/northern pintail/Interior Alaska/10BM11945R0/2010,H7N3
10469,2012-11-27,USA,Human,False,Boston,A/Boston/YGA_00003/2012,H3N2
10470,2011-09-22,Peru,Human,False,,A/Peru/PER364/2011,H3N2
10471,2005-07-26,New Zealand,Human,False,Wellington,A/Wellington/5/2005,H3N2
10472,2009-07-02,Singapore,Human,False,,A/Singapore/ON812/2009,H1N1
10473,2009-09-11,Canada,American Black Duck/Avian,False,New Brunswick,A/American black duck/New Brunswick/03554/2009,H4N6
10474,2008-01-01,USA,Swine,False,Oklahoma,A/swine/Oklahoma/010710-8/2008,H1N2
10475,2007-09-12,USA,Northern Shoveler/Avian,False,Interior Alaska,A/northern shoveler/Interior Alaska/7MP1033/2007,H3N8
10476,2001-01-01,USA,Ruddy Turnstone/Avian,True,New Jersey,A/ruddy turnstone/New Jersey/828212/2001,H5N2
10477,2005-01-01,Australia,Human,False,South Australia,A/South Australia/58/2005,H1N1
10478,2011-10-15,USA,Mallard/Avian,True,Wisconsin,A/mallard/Wisconsin/11OS4104/2011,H1N2
10479,1987-05-20,USA,Herring Gull/Avian,False,Delaware Bay,A/herring gull/Delaware Bay/2617/1987,H16N3
10480,2011-01-05,Netherlands,Human,False,,A/Netherlands/063/2011,H3N2
10481,2007-01-01,Spain,Swine,False,,A/Swine/Spain/SF11131/2007,H1N1
10482,2005-03-04,USA,Chukar/Avian,False,New York,A/chukar/New York/23164-13/2005,H7N2
10483,2009-11-30,Sweden,Mallard/Avian,False,,A/mallard/Sweden/105364/2009,H10N1
10484,2009-08-19,Singapore,Human,False,,A/Singapore/ON1802/2009,H1N1
10485,2010-11-23,USA,Swine,False,Minnesota,A/swine/Minnesota/SG1370/2010,H1N2
10486,2009-05-26,Russia,Human,False,Moscow,A/Moscow/IIV02/2009,H1N1
10487,2009-05-07,USA,Human,False,California,A/California/VRDL320/2009,H1N1
10488,1992-04-03,USA,Human,False,Houston,A/Houston/56941/1992,H3N2
10489,2009-11-24,USA,Human,False,Bethesda,A/Bethesda/NIH107-D31/2009,H1N1
10490,2002-01-01,Italy,Turkey/Avian,True,,A/turkey/Italy/8000/2002,H7N3
10491,2009-04-19,Mexico,Human,False,,A/Mexico/4604/2009,H1N1
10492,2005-09-29,New Zealand,Human,False,Auckland,A/Auckland/616/2005,H3N2
10493,2006-12-26,USA,Swine,False,Minnesota,A/swine/Minnesota/65767/2006,H3N2
10494,2010-02-04,USA,Human,False,Tennessee,A/Tennessee/F1042A/2010,H1N1
10495,2009-11-02,Russia,Human,False,Chita,A/Chita/CRIE-8/2009,H1N1
10496,2013-08-01,USA,Swine,False,Ohio,A/swine/Ohio/13TOSU1529/2013,H1N1
10497,2002-01-01,Italy,Turkey/Avian,True,,A/turkey/Italy/9742/2002,H7N3
10498,2012-12-20,USA,Human,False,Boston,A/Boston/YGA_01010/2012,H3N2
10499,2010-01-12,USA,Human,False,Nevada,A/Nevada/01/2010,H1N1
10500,2009-10-11,China,Human,False,Zhejiang,A/Zhejiang/83/2009,H1N1
10501,2010-07-09,Thailand,Human,False,Khon Kaen,A/Khon Kaen/INS440/2010,H1N1
10502,2009-07-24,Nicaragua,Human,False,Managua,A/Managua/3467.01/2009,H1N1
10503,2004-01-15,Indonesia,Quail/Avian,False,Yogjakarta,A/quail/Yogjakarta/UT1023/2004,H5N1
10504,1999-12-22,Italy,Chicken/Avian,False,,A/chicken/Italy/4789/1999,H7N1
10505,2006-06-19,Viet Nam,Human,False,HaNoi,A/HaNoi/Q421/2006,H1N1
10506,1981-10-02,USA,Pigeon/Avian,False,MN,A/pigeon/MN/1407/1981,H1N1
10507,2013-01-13,USA,Human,False,Boston,A/Boston/YGA_01170/2013,H3N2
10508,2006-01-01,Slovenia,Swan/Avian,False,,A/swan/Slovenia/760/2006,H5N1
10509,2008-12-30,USA,Swine,False,Arkansas,A/swine/Arkansas/SG1298/2008,H3N2
10510,2003-01-01,USA,Mallard/Avian,True,Ohio,A/mallard/Ohio/362/2003,H2N1
10511,2005-01-01,Viet Nam,Duck/Avian,False,,A/duck/Viet Nam/NCVDCDC9/2005,H5N1
10512,2006-01-13,USA,Human,False,New York,A/New York/1010/2006,H3N2
10513,2009-10-21,USA,Human,False,New York,A/New York/5276/2009,H1N1
10514,2012-12-12,USA,Human,False,Houston,A/Houston/JMM_64/2012,H1N1
10515,2012-10-29,USA,Swine,False,Illinois,A/swine/Illinois/A01432127/2012,H3N2
10516,2009-09-29,Canada,Human,False,Ontario,A/Ontario/26184/2009,H1N1
10517,2002-12-10,Sweden,Mallard/Avian,False,,A/mallard/Sweden/1544/2002,H4N6
10518,2009-07-02,Singapore,Human,False,,A/Singapore/ON809/2009,H1N1
10519,2012-02-07,Viet Nam,Muscovy Duck/Avian,False,Vietnam,A/muscovy duck/Vietnam/LBM113/2012,H5N1
10520,2011-10-22,Nicaragua,Human,False,,A/Nicaragua/AGA2-46/2011,H1N1
10521,2006-01-01,USA,Environment,True,Maryland,A/environment/Maryland/2115/2006,H4N6
10522,2009-11-24,USA,Human,False,Texas,A/Texas/JMS376/2009,H1N1
10523,2009-05-23,China,Human,False,Beijing,A/Beijing/4/2009,H1N1
10524,2007-01-30,USA,Human,False,Kentucky,A/Kentucky/UR06-0123/2007,H1N1
10525,2014-01-21,South Korea,Baikal Teal/Avian,False,Korea,A/Baikal teal/Korea/H62/2014,H5N8
10526,2001-01-01,USA,Ruddy Turnstone/Avian,True,Delaware,A/ruddy turnstone/Delaware/828199/2001,H12N7
10527,2010-02-09,Mexico,Human,False,Mexico City,A/Mexico City/INERPHAC3/2010,H1N1
10528,2009-05-01,USA,Human,False,California,A/California/VRDL291/2009,H3N2
10529,2007-10-29,Sweden,Mallard/Avian,False,,A/mallard/Sweden/68954/2007,H4N6
10530,2009-09-09,Taiwan,Human,False,,A/Taiwan/937/2009,H1N1
10531,2011-10-09,China,Swine,True,Guangxi,A/swine/Guangxi/2895/2011,H1N2
10532,2013-02-28,USA,Swine,False,Texas,A/swine/Texas/13TOSU0060/2013,H3N2
10533,1991-08-09,Canada,Mallard/Avian,False,Alberta,A/mallard/Alberta/54/1991,H3N8
10534,2014-04-13,Japan,Chicken/Avian,False,kumamoto,A/chicken/kumamoto/1-7/2014,H5N8
10535,1993-08-17,Canada,Mallard/Avian,True,Alberta,A/mallard/Alberta/54/1993,H3N9
10536,2009-06-02,USA,Human,False,New York,A/New York/3818/2009,H1N1
10537,2009-08-03,USA,Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM6290R0/2009,H3N8
10538,1992-01-14,Spain,Human,False,Madrid,A/Madrid/G58/1992,H3N2
10539,2009-01-01,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM9663R0/2009,H4N6
10540,2012-08-06,USA,Swine,False,Indiana,A/swine/Indiana/A00968394/2012,H3N2
10541,1988-09-04,Canada,Mallard/Avian,True,ALB,A/mallard/ALB/394/1988,H3N3
10542,2013-08-31,USA,Swine,False,Indiana,A/swine/Indiana/13TOSU3955/2013,H1N1
10543,2012-10-07,Egypt,Duck/Avian,False,,A/duck/Egypt/S6419C/2012,H5N1
10544,2012-06-25,USA,Swine,False,Minnesota,A/swine/Minnesota/A01300160/2012,H3N2
10545,2009-09-07,USA,Mallard/Avian,False,Minnesota,A/mallard/Minnesota/AI09-2571/2009,H3N8
10546,2013-01-01,USA,Human,False,Boston,A/Boston/DOA2-224/2013,H3N2
10547,2013-01-17,USA,Human,False,Houston,A/Houston/JMM_176/2013,H3N2
10548,2007-02-13,USA,Human,False,Oregon,A/Oregon/UR06-0272/2007,H3N2
10549,2009-09-28,Taiwan,Human,False,,A/Taiwan/4909/2009,H1N1
10550,2009-05-03,USA,Human,False,California,A/California/VRDL335/2009,H3N2
10551,2013-08-08,Nicaragua,Human,False,,A/Nicaragua/3360_03/2013,H3N2
10552,1996-01-01,Canada,Mallard/Avian,True,Alberta,A/mallard/Alberta/202/96,H2N5
10553,2009-05-21,USA,Shorebird/Avian,False,Delaware Bay,A/shorebird/Delaware Bay/512/2009,H10N7
10554,2009-01-16,China,Environment,False,Guizhou,A/environment/Guizhou/9/2009,H5N1
10555,2009-02-08,USA,Human,False,Boston,A/Boston/11/2009,H1N1
10556,2012-03-13,South Korea,Dog,False,Korea,A/canine/Korea/VC125678/2012,H3N1
10557,2011-09-08,USA,Swine,False,Iowa,A/swine/Iowa/A01202576/2011,H1N2
10558,2013-09-19,Nicaragua,Human,False,,A/Nicaragua/4211_07/2013,H1N1
10559,2013-08-31,USA,Swine,False,Indiana,A/swine/Indiana/13TOSU5708/2013,H1N1
10560,2005-08-30,USA,Human,False,New York,A/New York/1000/2005,H3N2
10561,2007-01-01,USA,Duck/Avian,False,New York,A/duck/New York/489761/2007,H5N2
10562,2005-09-23,USA,Swine,False,Oklahoma,A/swine/Oklahoma/SG1473/2005,H3N2
10563,2007-11-12,Taiwan,Human,False,,A/Taiwan/2361/2007,H3N2
10564,2008-05-12,Malaysia,Human,False,,A/Malaysia/1997831/2008,H3N2
10565,2009-07-05,USA,Swine,False,Ohio,A/swine/Ohio/09SW1484M/2009,H1N2
10566,2008-01-22,USA,Human,False,Pennsylvania,A/Pennsylvania/PIT05/2008,H3N2
10567,2010-10-19,USA,Swine,False,Oklahoma,A/swine/Oklahoma/SG1500/2010,H1N1
10568,2005-01-01,USA,Green-Winged Teal/Avian,True,Ohio,A/green-winged teal/Ohio/1289/2005,H3N8
10569,2011-08-08,USA,Swine,False,Ohio,A/swine/Ohio/11SW197/2011,H3N2
10570,2005-01-01,China,Large Cat,False,Shanghai,A/tiger/Shanghai/01/2005,H5N1
10571,2009-10-15,Cambodia,Human,False,,A/Cambodia/NHRCC00009/2009,H1N1
10572,2009-07-05,USA,Human,False,California,A/California/VRDL35/2009,H1N1
10573,2009-05-13,USA,Human,False,Mississippi,A/Mississippi/01/2009,H1N1
10574,2009-04-30,USA,Human,False,California,A/California/VRDL280/2009,H1N1
10575,2009-04-28,USA,Human,False,Wisconsin,A/Wisconsin/629-D01505/2009,H1N1
10576,1999-01-26,USA,Human,False,New York,A/New York/324/1999,H3N2
10577,2008-01-26,China,Chicken/Avian,False,Shandong,A/chicken/Shandong/1/2008,H9N2
10578,1985-01-16,USA,Mallard/Avian,True,Tennessee,A/mallard/Tennessee/11464/1985,H1N1
10579,2000-01-01,Australia,Human,False,New South Wales,A/New South Wales/35/2000,H3N2
10580,2010-01-01,USA,Mallard/Avian,True,Interior Alaska,A/mallard/Interior Alaska/10BM07575R0/2010,H7N3
10581,2009-07-16,USA,Avian,False,Interior Alaska,A/northern shoveler/Interior Alaska/9BM2943R1/2009,H4N6
10582,2002-12-05,USA,Human,False,New York,A/New York/494/2002,H1N1
10583,1989-01-01,New Zealand,Human,False,Waikato,A/Waikato/1/1989,H3N2
10584,2009-11-16,USA,Human,False,Boston,A/Boston/667/2009,H1N1
10585,2010-01-01,Mexico,Swine,False,,A/swine/Mexico/Mex52/2010,H1N1
10586,1985-01-01,Australia,Starling/Avian,False,starling,A/starling/Victoria/1985,H7N7
10587,2009-08-10,USA,Human,False,California,A/California/VRDL64/2009,H1N1
10588,2003-08-29,USA,Swine,False,Nebraska,A/swine/Nebraska/00178/2003,H1N1
10589,2009-02-26,Japan,Quail/Avian,True,Aichi,A/quail/Aichi/1/2009,H7N6
10590,2009-05-29,USA,Ruddy Turnstone/Avian,False,New Jersey,A/ruddy turnstone/New Jersey/AI09-907/2009,H10N7
10591,2010-08-26,China,Swine,False,Guangdong,A/swine/Guangdong/2712/2010,H1N2
10592,2004-01-01,USA,Swine,True,IN,A/swine/IN/PU542/04,H3N1
10593,2009-04-29,USA,Human,False,California,A/California/VRDL242/2009,H3N2
10594,2010-09-13,Australia,Human,False,Sydney,A/Sydney/DD3-14/2010,H1N1
10595,2005-12-30,Malaysia,Human,False,,A/Malaysia/33386/2005,H3N2
10596,2011-11-29,Nicaragua,Human,False,,A/Nicaragua/AGA2-77/2011,H1N1
10597,2003-12-15,Mexico,Human,False,,A/Mexico/DIF2662/2003,H3N2
10598,2012-12-26,USA,Human,False,Boston,A/Boston/YGA_01056/2012,H3N2
10599,2009-05-22,Canada,Swine,False,QC,A/swine/QC/414/2009,H3N2
10600,2007-01-01,Canada,Mallard-Black Duck Hybrid/Avian,True,Nova Scotia,A/mallard-black duck hybrid/Nova Scotia/02150/2007,H1N1
10601,2011-01-15,USA,Human,False,North Carolina,A/North Carolina/07/2011,H1N1
10602,2012-10-03,Russia,null,False,,A/Caspian seal/Russia/T1/2012,H4N6
10603,2010-07-23,USA,Mallard/Avian,False,Interior Alaska,A/mallard/Interior Alaska/10BM05249R0/2010,H4N6
10604,2007-02-01,USA,Human,False,Kansas,A/Kansas/UR06-0140/2007,H1N1
10605,2009-06-01,United Kingdom,Human,False,England,A/England/361/2009,H1N1
10606,2005-01-01,Israel,Turkey/Avian,False,,A/turkey/Israel/89/2005,H9N2
10607,2009-05-02,USA,Human,False,Wisconsin,A/Wisconsin/629-D01735/2009,H1N1
10608,2010-12-26,China,Chicken/Avian,True,Tibet,A/chicken/Tibet/LZ01/2010,H5N2
10609,2012-01-02,South Korea,Swine,False,Korea,A/swine/Korea/CY01-04/2012,H1N1
10610,2009-06-01,United Kingdom,Human,False,England,A/England/386/2009,H1N1
10611,2009-05-26,USA,Human,False,Wisconsin,A/Wisconsin/629-D01894/2009,H1N1
10612,2011-11-13,China,Duck/Avian,False,Hunan,A/duck/Hunan/S4474/2011,H11N9
10613,2006-01-26,China,Duck/Avian,False,Fujian,A/duck/Fujian/416/2006,H6N2
10614,2009-06-26,USA,Human,False,Boston,A/Boston/134/2009,H1N1
10615,2009-04-27,United Kingdom,Human,False,England,A/England/209/2009,H1N1
10616,2009-08-29,Viet Nam,Human,False,,A/Viet Nam/13032030/2009,H1N1
10617,2008-01-29,USA,Human,False,New York,A/New York/1110/2008,H1N1
10618,2009-06-22,Singapore,Human,False,,A/Singapore/GP687/2009,H1N1
10619,2009-01-01,China,Swine,True,Shandong,A/swine/Shandong/275/2009,H1N1
10620,2003-01-01,Sweden,Mallard/Avian,True,,A/mallard/Sweden/6/2003,H2N3
10621,2010-09-29,Egypt,Chicken/Avian,False,,A/chicken/Egypt/Q2247B/2010,H5N1
10622,2009-05-30,USA,Ruddy Turnstone/Avian,False,New Jersey,A/ruddy turnstone/New Jersey/AI09-1299/2009,H1N1
10623,2005-08-09,New Zealand,Human,False,Waikato,A/Waikato/18/2005,H3N2
10624,2007-03-26,USA,Human,False,New York,A/New York/1103/2007,H3N2
10625,1996-08-02,Canada,Pintail/Avian,True,Alberta,A/pintail/Alberta/140/1996,H1N1
10626,2002-02-12,USA,Human,False,New York,A/New York/414/2002,H3N2
10627,2007-01-01,Netherlands,Ruddy Turnstone/Avian,False,,A/turnstone/Netherlands/1/2007,H3N8
10628,2012-03-27,Russia,Human,False,Vladivostok,A/Vladivostok/28/2012,H1N1
10629,2012-12-10,USA,Human,False,Houston,A/Houston/JMM_63/2012,H3N2
10630,1980-08-06,Canada,Mallard-Black Duck Hybrid/Avian,True,Alberta,A/mallard/Alberta/202/1980,H2N3
10631,2011-11-02,Nicaragua,Human,False,,A/Nicaragua/AGA2-62/2011,H1N1
10632,1989-09-03,Canada,Avian,False,Alberta,A/mallard/Alberta/174/1989,H6N8
10633,2007-01-01,Japan,Eagle/Avian,False,Kumamoto,A/mountain hawk-eagle/Kumamoto/1/07,H5N1
10634,2003-01-01,China,Mallard/Avian,True,Jiangxi,A/mallard/Jiangxi/7787/2003,H6N1
10635,2001-01-01,Israel,Turkey/Avian,False,,A/turkey/Israel/810/2001,H9N2
10636,2000-08-15,Hong Kong,Swine,False,,A/swine/Hong Kong/NS9/2000,H1N1
10637,2012-01-01,Viet Nam,Muscovy Duck/Avian,False,Vietnam,A/muscovy duck/Vietnam/LBM260/2012,H5N1
10638,2012-12-31,USA,Human,False,Boston,A/Boston/YGA_01110/2012,H3N2
10639,2007-02-15,USA,Human,False,Vermont,A/Vermont/UR06-0301/2007,H1N1
10640,2014-02-28,Finland,Human,False,Helsinki,A/Helsinki/1127/2014,H1N1
10641,2013-01-01,China,Chicken/Avian,False,Wenzhou,A/chicken/Wenzhou/598/2013,H9N2
10642,2004-01-01,Viet Nam,Chicken/Avian,False,Vietnam,A/chicken/Vietnam/933/2004,H5N1
10643,2009-07-21,Australia,Human,False,,A/Australia/19/2009,H3N2
10644,2010-12-29,USA,Mallard/Avian,False,Missouri,A/mallard/Missouri/10MO0551/2010,H7N7
10645,2013-07-21,Nicaragua,Human,False,,A/Nicaragua/421_02/2013,H3N2
10646,2012-11-24,USA,Human,False,Texas,A/Texas/JMM_16/2012,H3N2
10647,2009-07-23,Malaysia,Human,False,,A/Malaysia/2050837/2009,H1N1
10648,2010-07-10,Thailand,Human,False,Khon Kaen,A/Khon Kaen/INS446/2010,H1N1
10649,2010-07-07,USA,Grebe/Avian,False,Minnesota,A/red-necked grebe/Minnesota/AI10-1948/2010,H1N1
10650,2012-03-01,China,Waterfowl/Avian,False,Dongting,A/wild waterfowl/Dongting/C4429/2012,H9N2
10651,2002-05-20,USA,Laughing Gull/Avian,True,Delaware Bay,A/laughing gull/Delaware Bay/79/2002,H1N9
10652,2009-04-28,USA,Human,False,California,A/California/VRDL394/2009,H3N2
10653,2007-03-05,USA,Human,False,Tennessee,A/Tennessee/UR06-0509/2007,H1N1
10654,2010-04-02,China,Duck/Avian,True,Guangxi,A/duck/Guangxi/GXd-2/2010,H6N2
10655,2013-01-03,USA,Human,False,Boston,A/Boston/DOA2-207/2013,H3N2
10656,2009-11-02,USA,Human,False,Boston,A/Boston/612/2009,H1N1
10657,2010-11-16,USA,Swine,False,Iowa,A/swine/Iowa/A01049035/2010,H3N2
10658,2005-02-02,USA,Environment,False,New York,A/environment/New York/11678-4/2005,H7N2
10659,2013-07-07,Nicaragua,Human,False,,A/Nicaragua/6298_07/2013,H1N1
10660,2010-06-07,Nicaragua,Human,False,Managua,A/Managua/4134.04/2010,H3N2
10661,2005-01-01,Israel,Chicken/Avian,False,,A/chicken/Israel/554/2005,H9N2
10662,2007-02-12,USA,Human,False,Ohio,A/Ohio/UR06-0296/2007,H1N1
10663,2005-01-01,Viet Nam,Chicken/Avian,False,,A/chicken/Viet Nam/10/2005,H5N1
10664,2011-08-19,USA,Mallard/Avian,False,Ohio,A/mallard/Ohio/11OS2239/2011,H5N2
10665,2013-01-21,USA,Human,False,Boston,A/Boston/YGA_01182/2013,H3N2
10666,2013-01-03,USA,Human,False,Boston,A/Boston/YGA_01134/2013,H3N2
10667,2008-05-17,USA,Shorebird/Avian,False,Delaware Bay,A/shorebird/Delaware Bay/395/2008,H4N6
10668,2012-12-03,USA,Human,False,Boston,A/Boston/DOA2-116/2012,H3N2
10669,2013-07-01,USA,Swine,False,Indiana,A/swine/Indiana/13TOSU1157/2013,H1N1
10670,2004-06-15,Hong Kong,Human,False,,A/Hong Kong/HKU20/2004,H3N2
10671,2009-01-01,China,Duck/Avian,True,Jiangxi,A/duck/Jiangxi/8028/2009,H7N3
10672,2005-11-05,Sweden,Mallard/Avian,False,,A/mallard/Sweden/6149/2005,H4N6
10673,2001-05-18,USA,Shorebird/Avian,False,Delaware Bay,A/shorebird/Delaware Bay/135/2001,H10N7
10674,2009-11-03,USA,Human,False,San Diego,A/San Diego/INS68/2009,H1N1
10675,2009-03-10,USA,Human,False,New York,A/New York/1182/2009,H1N1
10676,2011-02-15,China,Human,False,Kowloon,A/Kowloon/INS531/2011,H1N1
10677,2009-10-19,USA,Human,False,New York,A/New York/5186/2009,H1N1
10678,2009-04-15,USA,Human,False,Texas,A/Texas/15/2009,H1N1
10679,2009-11-26,Denmark,Human,False,Copenhagen,A/Copenhagen/INS434/2009,H1N1
10680,2012-12-18,USA,Human,False,Houston,A/Houston/JMM_80/2012,H3N2
10681,2007-06-27,Nicaragua,Human,False,,A/Nicaragua/726_01/2007,H3N2
10682,2013-02-14,Finland,Human,False,Helsinki,A/Helsinki/679/2013,H1N1
10683,2010-03-16,USA,Human,False,Tennessee,A/Tennessee/F1076/2010,H1N1
10684,2009-07-13,Peru,Human,False,Piura,A/Piura/WRAIR1694P/2009,H1N1
10685,1995-05-21,USA,Ruddy Turnstone/Avian,False,Delaware Bay,A/ruddy turnstone/Delaware Bay/280/1995,H11N9
10686,2009-04-27,USA,Human,False,California,A/California/VRDL150/2009,H1N1
10687,1997-01-01,China,Chicken/Avian,True,Hubei,A/chicken/Hubei/wl/1997,H5N1
10688,1982-01-01,USA,Horse,False,California,A/equine/California/83/1982,H3N8
10689,2007-02-26,USA,Human,False,California,A/California/UR06-0442/2007,H1N1
10690,1983-01-01,USA,Mallard/Avian,True,Wisconsin,A/mallard/Wisconsin/1656/1983,H4N6
10691,2009-01-01,USA,Northern Pintail/Avian,False,Interior Alaska,A/northern pintail/Interior Alaska/9BM11387R0/2009,H10N7
10692,2013-09-21,USA,American Green-Winged Teal/Avian,True,Ohio,A/American green-winged teal/Ohio/13OS2084/2013,H6N8
10693,2011-07-16,USA,Swine,False,Texas,A/swine/Texas/A01104003/2011,H1N1
10694,2009-09-01,USA,Northern Shoveler/Avian,False,Interior Alaska,A/northern shoveler/Interior Alaska/9BM12298R0/2009,H3N8
10695,2012-12-23,USA,Human,False,Boston,A/Boston/YGA_01029/2012,H3N2
10696,2007-01-01,Argentina,Rosy-Billed Pochard/Avian,True,,A/rosy-billed pochard/Argentina/CIP051-559/2007,H9N2
10697,2006-01-01,USA,Green-Winged Teal/Avian,False,Delaware,A/green winged teal/Delaware/458672-5/2006,H5N2
10698,1998-05-18,USA,Ruddy Turnstone/Avian,True,Delaware,A/ruddy turnstone/Delaware/105/1998,H6N8
10699,2006-08-26,China,Duck/Avian,True,Hunan,A/duck/Hunan/4056/2006,H6N8
10700,2011-08-12,USA,Mallard/Avian,True,California,A/mallard/California/2531V/2011,H5N1
10701,2001-05-18,USA,Shorebird/Avian,False,Delaware Bay,A/shorebird/Delaware Bay/261/2001,H10N7
10702,2012-12-22,USA,Human,False,Boston,A/Boston/YGA_01020/2012,H3N2
10703,2006-03-26,China,Duck/Avian,False,Fujian,A/duck/Fujian/2606/2006,H6N6
10704,2009-04-27,USA,Human,False,California,A/California/VRDL380/2009,H1N1
10705,2006-08-19,Canada,Mallard/Avian,False,Quebec,A/mallard/Quebec/11082/2006,H3N8
10706,2006-06-06,Hungary,Goose/Avian,False,,A/goose/Hungary/14756/2006,H5N1
10707,2010-10-10,Australia,Human,False,Sydney,A/Sydney/DD3-35/2010,H1N1
10708,2006-10-24,Sweden,Mallard/Avian,True,,A/mallard/Sweden/51976/2006,Mixed
10709,1993-10-13,Netherlands,Human,False,,A/Netherlands/241/1993,H3N2
10710,2002-06-08,New Zealand,Human,False,Auckland,A/Auckland/608/2002,H3N2
10711,1997-08-05,Canada,Mallard/Avian,False,Alberta,A/mallard/Alberta/117/1997,H3N8
10712,1994-11-29,USA,Chicken/Avian,False,New Jersey,A/chicken/New Jersey/8695-5/1994,H2N2
10713,1997-05-14,USA,Shorebird/Avian,True,Delaware Bay,A/shorebird/Delaware Bay/138/1997,H2N1
10714,2011-09-26,China,Swine,False,Guangdong,A/swine/Guangdong/NS3243/2011,H1N1
10715,2013-01-02,Egypt,Chicken/Avian,False,,A/chicken/Egypt/S7022D/2013,H9N2
10716,2013-08-31,USA,Swine,False,Indiana,A/swine/Indiana/13TOSU5238/2013,H3N2
10717,2011-11-05,USA,Mallard/Avian,True,Wisconsin,A/mallard/Wisconsin/11OS4362/2011,H11N3
10718,2010-01-06,Greece,Human,False,Athens,A/Athens/INS393/2010,H1N1
10719,2005-03-23,USA,Turkey/Avian,False,New York,A/turkey/New York/30732-7/2005,H7N2
10720,2012-12-07,USA,Human,False,Texas,A/Texas/JMM_58/2012,H3N2
10721,2009-11-09,USA,Human,False,Boston,A/Boston/633/2009,H1N1
10722,2009-06-05,United Kingdom,Human,False,England,A/England/400/2009,H1N1
10723,2009-11-12,Sweden,Mallard/Avian,False,,A/mallard/Sweden/101654/2009,H4N6
10724,2010-09-16,Canada,Avian,False,New Brunswick,A/American black duck/New Brunswick/00991/2010,H4N6
10725,1989-01-02,Italy,Human,False,Siena,A/Siena/9/1989,H1N1
10726,2010-12-03,Peru,Human,False,,A/Peru/PER310/2010,H3N2
10727,2011-02-28,Egypt,Chicken/Avian,False,,A/chicken/Egypt/S2938D/2011,H5N1
10728,1994-08-13,Canada,Mallard/Avian,True,Alberta,A/mallard/Alberta/142/1994,H3N6
10729,2008-01-17,USA,Human,False,Pennsylvania,A/Pennsylvania/PIT06/2008,H3N2
10730,2009-06-08,USA,Human,False,Wisconsin,A/Wisconsin/629-D00101/2009,H1N1
10731,2008-02-13,USA,Human,False,New York,A/New York/1141/2008,H3N2
10732,1995-08-01,Canada,Mallard/Avian,False,ALB,A/mallard/ALB/49/1995,H4N6
10733,2013-06-24,Nicaragua,Human,False,,A/Nicaragua/6249_03/2013,H3N2
10734,2005-10-03,Viet Nam,Human,False,TayNguyen,A/TayNguyen/TN393/2005,H3N2
10735,2012-12-20,USA,Human,False,Boston,A/Boston/YGA_00010/2012,H3N2
10736,1982-01-01,Canada,Blue-Winged Teal/Avian,False,Saskatchewan,A/blue-winged teal/Saskatchewan/11/1982,H4N8
10737,2010-10-15,Peru,Human,False,,A/Peru/PER094/2010,H3N2
10738,2009-06-22,Japan,Human,False,Niigata,A/Niigata/700/2009,H1N1
10739,2004-09-14,Malaysia,Human,False,,A/Malaysia/29711/2004,H3N2
10740,2013-09-10,USA,Blue-Winged Teal/Avian,True,Kansas,A/blue-winged teal/Kansas/ND0006685/2013,H3N8
10741,2007-11-10,USA,Green-Winged Teal/Avian,False,California,A/American green-winged teal/California/HKWF609/2007,H5N2
